"PROV_YEAR","FSIZE","WAGES","NETSHARE","CASH_ABROAD","CASH_DOMESTIC","RENTALS_REC","INTEREST","PENSION","DIVIDENDS","OTHER_SOURCE","NET_RECEIPT","REGFT","NET_CFG","NET_LPR","NET_FISH","NET_FOR","NET_RET","NET_MFG","NET_COM","NET_TRANS","NET_MIN","NET_CONS","NET_NEC","EAINC","TOINC","BREAD","MEAT","FISH","MILK","FOOD_NEC","COFFEE","MINERAL","ALCOHOL","TOBACCO","FOOD_HOME","FOOD_OUTSIDE","FOOD","CLOTH","FURNISHING","HEALTH","HOUSING_WATER","RECREATION","EDUCATION","OTHER_EXPENDITURE","OTHER_DISBURSEMENT","NFOOD","TOTEX","TOTDIS","OTHREC","TOREC","FRUITVEG","TRCOM","HHI"
"ROMBLON_2012",4.16976744186046,57115.9860465116,1429.48837209302,6732.87906976744,12965.4186046512,1702.32558139535,25.0279069767442,10784.5302325581,0,0,3184.53953488372,3732.22790697674,7932.44186046512,1606.53023255814,6090.93953488372,995.925581395349,8042.48372093023,2126.18604651163,4474.24186046512,3815.36744186047,373.255813953488,201.860465116279,146.511627906977,35805.7441860465,144278.16744186,18540.576744186,4162.71162790698,9073.26511627907,4274.64186046512,1155.45581395349,1781.08837209302,969.739534883721,1590.97209302326,522.641860465116,47089.2139534884,4582.73953488372,51671.9534883721,2241.01860465116,3226.33488372093,4298.1023255814,19586.4837209302,1449.36279069767,5443.53953488372,3326.83720930233,19470.9069767442,57000.6790697674,108672.63255814,128143.539534884,13170.3627906977,157448.530232558,4790.01860465116,7176.47441860465,72.9525960746009
"SAMAR_2012",4.92089552238806,48468.0865671642,3201.33134328358,5009.55223880597,10876.5044776119,1297.01492537313,23.8805970149254,3463.66567164179,0,0,2994.73134328358,3170.37611940299,8213.97014925373,1420.31641791045,4925.79104477612,309.373134328358,12183.0686567164,2938.12537313433,880.507462686567,3738.53432835821,0,0,1013.31044776119,35622.9970149254,122357.095522388,23050.2358208955,5615.62686567164,7808.72537313433,2920.98805970149,1573.17910447761,2434.66567164179,1097.14029850746,907.665671641791,972.698507462687,52204.1373134328,2741.85074626866,54945.9880597015,2524.45074626866,2211.19701492537,2661.84179104478,16496.471641791,1181.06865671642,3427.22985074627,2056.94626865672,16994.8328358209,45221.1701492537,100167.158208955,117161.991044776,5817.87462686567,128174.970149254,5490.94925373134,6199.59402985075,59.9940905178505
"SARANGANI_2012",4.86099585062241,56460.2946058091,2850.17842323651,4806.17427385892,10330.5643153527,1023.23651452282,145.228215767635,2377.59336099585,70.5394190871369,83.6887966804979,4649.11203319502,4759.31950207469,18902.4937759336,1498.99170124481,1988.74273858921,859.738589211618,11760.5352697095,2646.22406639004,1495.59336099585,1701.92946058091,0,85.0622406639004,170.539419087137,41109.8506224066,135698.975103734,23755.9668049793,5291.82157676349,10304.2116182573,4107.04564315353,1536.1244813278,2123.82987551867,1705.29875518672,1512.73029045643,2120.96680497925,58906.0829875519,6090.42738589212,64996.510373444,4475.622406639,2835.8132780083,4231.34439834025,14388.4481327801,1692.35684647303,4081.31950207469,3573.65145228216,20480.0622406639,55791.8547717842,120788.365145228,141268.427385892,13217.4730290456,148916.44813278,7310.46887966805,8601.90871369295,146.610538539701
"SIQUIJOR_2012",4.1271186440678,119414.288135593,108.101694915254,33864.8305084746,15025.4237288136,1576.27118644068,33.8983050847458,4698.30508474576,13.6271186440678,376.271186440678,9685.50847457627,10046.3559322034,5641.83050847458,3818.20338983051,5035.28813559322,840.847457627119,3037.79661016949,3563.13559322034,2014.91525423729,1754.23728813559,0,538.983050847458,0,26245.2372881356,235204.389830508,18903.8644067797,13430.5762711864,9026.18644067797,5432.25423728814,1599.35593220339,2097.94915254237,1935.86440677966,1757.47457627119,975.491525423729,62935.8474576271,5502.74576271186,68438.593220339,5582.03389830509,6393.38983050847,10079.6779661017,26036.9491525424,1472.5593220339,7268.94915254237,5699.61016949153,28270.5084745763,99041.3559322034,167479.949152542,195750.457627119,28360.8474576271,263565.237288136,8159.40677966102,15958.9830508475,186.935517748372
"SORSOGON_2012",4.74193548387097,61692.17617866,1034.01985111663,5925.8064516129,17696.2779156328,211.414392059553,50.1240694789082,2851.59305210918,0,0,3324.64019851117,3413.51861042184,13999.905707196,802.037220843672,2466.08436724566,251.235732009926,6605.12655086849,1780.841191067,2262.91066997519,1623.841191067,81.8858560794045,303.126550868486,233.622828784119,30410.617866005,136989.593052109,21618.7196029777,8383.69478908189,12578.7146401985,4158.91563275434,1845.78163771712,1630.70719602978,725.789081885856,662.697270471464,935.75682382134,62265.5508684864,8607.65756823821,70873.2084367246,2381.03225806452,3148.00248138958,3558.82382133995,20040.223325062,2598.74689826303,3615.85856079404,5574.25806451613,12839.6253101737,58569.8114143921,129443.019851117,142282.64516129,12433.1885856079,149422.781637717,8244.04466501241,7956.58064516129,72.9875283446712
"SOUTH COTABATO_2012",4.48946716232962,91128.7843866171,2890.5092936803,15822.8463444857,8569.31474597274,1565.03097893432,22.5526641883519,5498.10408921933,140.434944237918,31.4745972738538,3314.86493184634,4308.55018587361,11303.3333333333,986.29863692689,673.001239157373,316.5229244114,17744.5551425031,2007.48574969021,3596.34944237918,3676.6468401487,28.2280049566295,1646.5873605948,1920.23296158612,43899.2416356877,189362.192069393,22813.4337050805,7405.10904584882,10248.6232961586,5010.37794299876,1498.05080545229,2569.28252788104,2073.56381660471,1235.12763320942,1616.30855018587,60914.9157372986,10724.2651796778,71639.1809169765,5246.13382899628,5086.20817843866,8584.44361833953,24593.0780669145,2356.1511771995,7322.12019826518,4949.47335811648,24620.1288723668,92062.3581164808,163701.539033457,188321.667905824,11174.5662949195,200536.758364312,6758.65427509294,18953.5464684015,82.6530612244898
"SOUTHERN LEYTE_2012",4.47441860465116,69479.376744186,2778.16744186047,22160.4651162791,12951.6279069767,1040.93023255814,121.348837209302,5613.02325581395,106.390697674419,170.73488372093,4455.39534883721,5338.21395348837,7926.21395348837,1576.48837209302,3522.61860465116,687.827906976744,6743.48837209302,2240.33488372093,2395.80930232558,1101.02325581395,108.837209302326,184.46511627907,272.279069767442,26759.3860465116,163334.920930233,21835.4744186047,8434.56744186046,11087.8046511628,4268.35348837209,1500.90697674419,1725.27441860465,1670.16279069767,1215.61395348837,731,59113.7953488372,4118.42325581395,63232.2186046512,3553.72093023256,4257.11627906977,6426.13953488372,21990.8930232558,3132.27441860465,7132.58604651163,3788.5488372093,18477.5627906977,71300.6558139535,134532.874418605,153010.437209302,12218.8744186047,175553.795348837,5969.52558139535,8325.73953488372,68.6743187167852
"SULTAN KUDARAT_2012",4.46733668341709,48733.2512562814,815.050251256281,12608.5427135678,6813.75376884422,166.834170854271,5.0251256281407,8393.46733668342,90.4522613065327,0,4148.6783919598,1467.4824120603,22006.2236180905,1385.54020100503,239.206030150754,153.791457286432,6311.22110552764,1076.59547738693,1744.04522613065,2162.31407035176,0,0,341.708542713568,35420.6457286432,126136.650753769,21893.1507537688,4405.07286432161,7095.66331658291,2848.51256281407,1030.24874371859,1980.93718592965,1161.53266331658,955.482412060301,2089.44472361809,46939.2613065327,4287.38944723618,51226.6507537688,2795.79648241206,2400.9824120603,3821.77135678392,14485.5979899497,886.675879396985,3982.06783919598,3519.25879396985,9296.59296482412,50864.8768844221,102091.527638191,111388.120603015,7661.25628140704,133797.907035176,4759.49497487437,8153.23115577889,96.2370242214533
"SULU_2012",5.79739776951673,10121.2453531599,843.10594795539,369.888475836431,2254.15241635688,0,0,459.851301115242,0,0,5302.8717472119,612.864312267658,44501.1115241636,379.182156133829,26164.717472119,16.7843866171004,16352.343866171,181.802973977695,205.390334572491,12023.7881040892,0,379.553903345725,0,100204.67472119,129219.955390335,25991.3271375465,1908.83085501859,15030.5687732342,1770.02602230483,2845.96654275093,2541.52230483271,1305.00743494424,29.0334572490706,1838.42007434944,69172.250929368,2301.50557620818,71473.7565055762,1480.97397769517,560.2843866171,372.122676579926,16472.5762081784,318.931226765799,4500.07434944238,721.104089219331,296.765799256506,36667.5557620818,108141.312267658,108438.078066915,2846.84014869888,132066.795539033,12352.4200743494,6770.36431226766,87.6820065894356
"SURIGAO DEL NORTE_2012",4.80357142857143,78335.8244047619,2376.10119047619,6519.34523809524,13078.4077380952,2817.82738095238,7.14285714285714,12397.8333333333,11.9047619047619,44.6428571428571,3788.80357142857,4145.97916666667,8364.52083333333,495.491071428571,8259.30357142857,381.571428571429,9251.26785714286,902.761904761905,432.541666666667,3219.27380952381,3469.32738095238,106.25,164.833333333333,35047.1428571429,171212.026785714,24445.2172619048,6472.32142857143,12674.1547619048,4542.9375,1330.92857142857,1923.2619047619,1349.19047619048,671.041666666667,744.154761904762,60144.5238095238,5446.98511904762,65591.5089285714,2060.89583333333,2944.65178571429,6042.01488095238,24739.3928571429,1238.29761904762,5219.20535714286,5343.72916666667,16694.4791666667,72767.6785714286,138359.1875,155053.666666667,14358.3154761905,185570.342261905,5632.52678571429,12637.3571428571,59.1275745947216
"SURIGAO DEL SUR_2012",4.78358208955224,77964.3482587065,2528.95273631841,20755.9701492537,16874.2437810945,1295.2736318408,551.791044776119,8338.67661691542,154.228855721393,226.865671641791,3654.73134328358,4724.04975124378,12148.2338308458,1935.44278606965,6914.83084577114,1944.79353233831,9051.63184079602,3235.21144278607,3142.02985074627,3504.93034825871,681.534825870647,197.761194029851,122.97263681592,42879.3731343284,189269.400497512,26911.2835820896,6929.64925373134,11540.7885572139,3859.73631840796,1638.70149253731,2614.28606965174,1839.18905472637,941.375621890547,1493.98009950249,64018.5422885572,5811.87064676617,69830.4129353234,4116.03482587065,4507.8407960199,5962.35074626866,19118.4925373134,2630.51492537313,8124.77611940299,5208.73631840796,39453.1169154229,76075.5895522388,145906.002487562,185359.119402985,25763.8308457711,215033.231343284,6484.73631840796,11839.1492537313,80.4363905325444
"TARLAC_2012",4.72375,103657.7675,2560.7025,37453.775,9890.9275,652.5,336.47,19118.885,75,14.3,3470.5875,8313.3125,19004.5925,1368.105,186.7,252.725,18752.725,862.985,1905.9175,5304.6125,0,99.3,6372.8675,54110.53,257117.7575,23311.2075,12801.1675,9424.88,6341.8,2746.655,1980.2125,2812.2125,1019.1325,1906.76,70257.4325,14174.8875,84432.32,5577.69,6570.7675,12314.5825,34675.695,2569.3125,8137.725,4124.7425,20407.5475,117789.705,202222.025,222629.5725,20311.85,277429.6075,7157.745,25180.005,72.4058852328068
"TAWI-TAWI_2012",6.07692307692308,30757.8538461538,590.769230769231,7051.07692307692,1619.68461538462,0,1046.15384615385,1093.84615384615,38.4615384615385,0,13120.1461538462,1216.49230769231,12600.8307692308,5.53846153846154,67792.4615384615,319.923076923077,8289.61538461538,5423.15384615385,318.415384615385,625.230769230769,0,1000,0,96375.1692307692,160155.807692308,24405.6153846154,2627.83846153846,20053.0538461538,3178.11538461538,3537.83846153846,2511.50769230769,2885.60769230769,24.2307692307692,3810.43076923077,80369.5692307692,659.892307692308,81029.4615384615,5308.07692307692,1773.76153846154,512.153846153846,15403.3846153846,612.215384615385,2845.17692307692,514.284615384615,4147.32307692308,50945.1615384615,131974.623076923,136121.946153846,5683.84615384615,165839.653846154,15312.6846153846,13274.3076923077,133.928571428571
"ZAMBALES_2012",4.47938144329897,90237.5515463918,191.443298969072,26472.7835051546,8772.81443298969,986.59793814433,44.3298969072165,5141.67010309278,0,0,2171.19072164948,5187.86597938144,5863.96907216495,859.701030927835,2632.5,326.855670103093,12357.793814433,557.731958762887,4140.77319587629,4295.9793814433,0,0,522.164948453608,31557.4690721649,190079.695876289,21133.6082474227,14032.2628865979,11697.9742268041,5089.25773195876,2234.50515463918,2600.5,2499.40721649485,950.680412371134,1663.33505154639,70016.8865979381,9700.79896907216,79717.6855670103,2979.32474226804,4394.59793814433,5127.04639175258,36409.4536082474,1964.30927835052,5192.53608247423,3219,16419.3350515464,87485.1907216495,167202.87628866,183622.211340206,14422.3092783505,204502.005154639,7376.43298969072,14609.4742268041,80.3804994054697
"ZAMBOANGA DEL NORTE_2012",4.56769825918762,54493.4758220503,1681.68278529981,7298.83945841393,10662.1508704062,479.690522243714,63.5880077369439,5168.97872340426,20.8800773694391,45.2611218568665,2693.24564796905,4865.04642166344,12158.7717601547,1397.46615087041,2752.07930367505,626,10767.0735009671,1784.87620889749,2207.15667311412,2308.03868471954,506.189555125725,0,39.9535783365571,34547.6054158607,131247.249516441,20323.4796905222,5111.43520309478,8353.43713733075,2990.45454545455,1286.71179883946,1406.42746615087,1264.50676982592,796.092843326886,1000.84719535783,48223.2978723404,3135.50096711799,51358.7988394584,3282.86847195358,2561.09671179884,4992.5996131528,16290.1160541586,1025.51257253385,3836.74661508704,2380.30947775629,13333.5918762089,52481.2630560928,103840.061895551,117173.65377176,9516.93230174081,140764.181818182,5559.25338491296,9380.39071566731,45.8140432098765
"ZAMBOANGA DEL SUR_2012",4.73809523809524,77723.3643410853,2284.04983388704,14635.1107419712,12723.1782945736,453.832779623477,58.5127353266888,6478.59800664452,162.430786267996,44.5182724252492,2265.51495016611,3596.42746400886,13453.4108527132,1434.28128460687,3893.1096345515,180.746400885936,18649.2425249169,1627.42081949059,2415.51052048726,4651.39756367663,12.4518272425249,950.407530454042,589.623477297896,47857.6024363234,178952.143964563,23044.3698781838,5811.14950166113,10323.8914728682,3719.69435215947,1445.17940199336,2313.57142857143,1371.24252491694,702.104097452935,1316.53931339978,56268.0022148394,6721.18272425249,62989.1849390919,3682.48394241418,3187.36544850498,3125.70874861573,20515.4551495017,1429.03543743079,3878.83942414175,7555.64451827243,22403.7840531561,66683.4396456257,129672.624584718,152076.408637874,12876.3643410853,191828.508305648,5691.4219269103,12414.7574750831,41.0098679994874
"ZAMBOANGA SIBUGAY_2012",5.05416666666667,65631.1166666667,5830.14166666667,9468.75,10801.25,888.333333333333,132.916666666667,6320.95833333333,32.9166666666667,90,2649.28333333333,2757.84583333333,18529.9166666667,1266.85,4867.975,438.708333333333,11306.7166666667,1385.85833333333,1074.95,3935.45,208.333333333333,0,1240.54166666667,44255.3,157118.0625,25823.6708333333,5511.68333333333,10309.25,3743.91666666667,1289.3125,1956.59583333333,1371.87916666667,568.195833333333,1049.44166666667,57314.7583333333,3938.84166666667,61253.6,3118.12916666667,3144.29166666667,3785.2125,15379.225,1350.8125,4885.75,4579.4625,32895.5833333333,56903.4458333333,118157.045833333,151052.629166667,15580.3125,172698.375,5337.1,10499.95,70.6830492799577
"ABRA_2015",4.52482269503546,74854.7021276596,1993.4219858156,18851.4184397163,11171.914893617,634.042553191489,1.06382978723404,6568.17021276596,0,0,7311.55319148936,3070.87234042553,22463.7092198582,1622.13829787234,838.702127659574,134.68085106383,14363.8794326241,1121.56028368794,1427.01418439716,3172.08510638298,390.070921985816,0,234.042553191489,45767.8829787234,181271.85106383,33135.1666666667,11749.5283687943,9336.87234042553,2821.7304964539,2355.26595744681,1305.25886524823,2212.08865248227,945.351063829787,1208.41134751773,73684.0106382979,5461.85106382979,79145.8617021277,3928.10638297872,1748.55673758865,1290.63475177305,21782.3191489362,871.450354609929,2535.27304964539,2508.81205673759,5307.95390070922,56819.7375886525,135965.59929078,141273.553191489,20112.2411347518,201384.092198582,8601.35815602837,7356.65957446809,54.3306189131343
"AGUSAN DEL NORTE_2015",4.76254826254826,98938.9324324324,677.525096525097,18010.2316602317,9843.95752895753,1801.24903474903,197.142857142857,10415.3996138996,380.30888030888,5.79150579150579,3740.60617760618,5616.10424710425,11249.0694980695,887.801158301158,623.915057915058,966.235521235521,13984.0077220077,1801.54247104247,3218.23938223938,3990.24517374517,979.903474903475,0,1450.2277992278,39151.1872586873,206400.250965251,27361.3378378378,11261.1795366795,10340.249034749,6024.62934362934,1674.95366795367,3033.51158301158,2881.59652509653,1059.70849420849,2227.48841698842,71393.3648648649,8875.39189189189,80268.7567567568,5886.87837837838,4393.39961389961,5811.28185328185,31042.3088803089,1323.21042471042,7709.7528957529,3506.94980694981,28466.1486486487,103612.513513514,183881.27027027,212347.418918919,12959.4903474903,219359.741312741,6455.18725868726,13303.7722007722,100.48
"AGUSAN DEL SUR_2015",4.90277777777778,88818.5208333333,640.768518518518,5182.61574074074,11047.7106481481,624.988425925926,11.5740740740741,8831.01851851852,6.01851851851852,2.31481481481481,5442.27083333333,3241.75925925926,17093.3842592593,1366.38888888889,76.9699074074074,3214.99537037037,18064.5046296296,875.18287037037,1268.58101851852,4395.78240740741,5658.40740740741,0,1290.50925925926,53304.7060185185,185647.321759259,27458.724537037,6847.42361111111,9184.31018518518,4360.53009259259,1739.02083333333,2992.91435185185,1870.58564814815,722.298611111111,2283.875,63381.5625,5900.33796296296,69281.900462963,5000.13425925926,3641.26388888889,5083.34722222222,19913.3611111111,867.664351851852,5298.36805555556,6777.21990740741,32958.5,83042.7083333333,152324.608796296,185283.108796296,15078.7476851852,200726.069444444,6905.81944444445,10438.625,85.4700854700855
